Entity,Code,Year,Coal production - TWh,Oil production - TWh,Gas production - TWh
Indonesia,IDN,2013,2901.0986,492.70227,776.2365
Indonesia,IDN,2014,2820.6782,476.3889,763.9958
Indonesia,IDN,2015,2829.951,471.94174,761.62195
Indonesia,IDN,2016,2742.3064,496.00772,750.7996
Indonesia,IDN,2017,2691.0933,476.2169,727.04987
Indonesia,IDN,2018,3178.2073,459.30032,728.0167
Indonesia,IDN,2019,3566.6282,443.7854,675.83435
Indonesia,IDN,2020,3271.4934,422.96628,595.38086
Indonesia,IDN,2021,3522.2769,392.77612,592.91943
Indonesia,IDN,2022,3875.8389,365.30237,577.2006
Indonesia,IDN,1965,,285.34518,
Indonesia,IDN,1966,,278.29962,
Indonesia,IDN,1967,,299.4363,
Indonesia,IDN,1968,,352.65442,
Indonesia,IDN,1969,,376.9375,
Indonesia,IDN,1970,,501.40903,12.789
Indonesia,IDN,1971,,523.72,15.224999
Indonesia,IDN,1972,,636.4264,11.27665
Indonesia,IDN,1973,,785.5799,17.4783
Indonesia,IDN,1974,,807.3038,18.0467
Indonesia,IDN,1975,,766.7918,23.6495
Indonesia,IDN,1976,,885.34705,23.852499
Indonesia,IDN,1977,,987.81305,57.449
Indonesia,IDN,1978,,954.87695,110.432
Indonesia,IDN,1979,,925.10754,160.16699
Indonesia,IDN,1980,,919.1779,187.8765
Iran,IRN,1965,,1112.55,
Iran,IRN,1966,,1243.164,
Iran,IRN,1967,,1517.8029,
Iran,IRN,1968,,1660.5339,
Iran,IRN,1969,,1968.5372,
Iran,IRN,1970,,2239.7864,34.95454
Iran,IRN,1971,,2659.6023,84.544
Iran,IRN,1972,,2950.6582,114.00434
Iran,IRN,1973,,3435.2354,125.98127
Iran,IRN,1974,,3526.1836,130.7201
Iran,IRN,1975,,3133.9348,136.17853
Iran,IRN,1976,,3453.717,138.73763
Iran,IRN,1977,,3321.8525,140.884
Iran,IRN,1978,,3079.8574,88.25416
Iran,IRN,1979,,1866.4425,85.00565
Iran,IRN,1980,,862.45776,45.35404
Iran,IRN,1981,,769.4381,49.280403
Iran,IRN,1982,,1396.675,67.49103
Iran,IRN,1983,,1428.5646,77.13311
Iran,IRN,1984,,1192.2871,89.78872
Iran,IRN,1985,,1283.3833,96.86437
Iran,IRN,1986,,1194.3988,93.05474
Iran,IRN,1987,,1357.5194,113.91767
Iran,IRN,1988,,1365.1671,123.674675
Iran,IRN,1989,,1672.8422,156.16835
Iran,IRN,1990,,1893.2347,247.18037
Iran,IRN,1991,,2027.9333,291.9969
Iran,IRN,1992,,2043.1453,309.0442
Iran,IRN,1993,,2143.3389,165.13165
Iran,IRN,1994,,2151.3699,262.31454
Iran,IRN,1995,,2156.8594,318.67996
Iran,IRN,1996,,2170.6436,374.79382
Iran,IRN,1997,,2174.3757,393.79935
Iran,IRN,1998,,2218.8591,444.71783
Iran,IRN,1999,,2071.5051,529.8003
Iran,IRN,2000,,2229.0667,563.3661
Iran,IRN,2001,,2207.4316,626.05237
Iran,IRN,2002,,2083.1982,744.4714
Iran,IRN,2003,,2350.3044,780.8762
Iran,IRN,2004,,2428.724,910.40125
Iran,IRN,2005,,2417.5408,966.12524
Iran,IRN,2006,,2449.531,1052.7727
Iran,IRN,2007,,2480.1643,1180.1443
Iran,IRN,2008,,2505.3982,1235.6742
Iran,IRN,2009,,2409.9597,1357.356
Iran,IRN,2010,,2465.9385,1439.1016
Iran,IRN,2011,,2471.7043,1509.8625
Iran,IRN,2012,,2098.9683,1569.3575
Iran,IRN,2013,,1973.2856,1575.2805
Iran,IRN,2014,,2024.1608,1754.506
Iran,IRN,2015,,2096.2253,1835.4789
Iran,IRN,2016,,2513.76,1993.4192
Iran,IRN,2017,,2697.5283,2138.5007
Iran,IRN,2018,,2554.3416,2248.9897
Iran,IRN,2019,,1844.6189,2329.0007
Iran,IRN,2020,,1678.9973,2495.3022
Iran,IRN,2021,,1963.0627,2566.5015
Iran,IRN,2022,,2053.1738,2593.9863
Iraq,IRQ,1965,,752.17535,
Iraq,IRQ,1966,,797.43195,
Iraq,IRQ,1967,,703.4816,
Iraq,IRQ,1968,,863.37915,
Iraq,IRQ,1969,,871.33185,
Iraq,IRQ,1970,,887.37213,7.4099994
Iraq,IRQ,1971,,970.4379,8.7875
Iraq,IRQ,1972,,842.125,8.882501
Iraq,IRQ,1973,,1156.0471,8.645
Iraq,IRQ,1974,,1131.332,7.942
Iraq,IRQ,1975,,1299.1066,12.3025
Iraq,IRQ,1976,,1390.0804,17.1475
Iraq,IRQ,1977,,1348.9895,11.190999
Iraq,IRQ,1978,,1472.1066,11.5995
Iraq,IRQ,1979,,1996.2805,16.6345
Iraq,IRQ,1980,,1524.3804,12.169499
Iraq,IRQ,1981,,517.584,5.89
Iraq,IRQ,1982,,564.10254,6.46
Iraq,IRQ,1983,,632.14026,4.4649997
Iraq,IRQ,1984,,704.0628,5.6049995
Iraq,IRQ,1985,,812.2264,8.075
Iraq,IRQ,1986,,1083.7975,14.725
Iraq,IRQ,1987,,1363.688,35.625
Iraq,IRQ,1988,,1589.8123,53.2
Iraq,IRQ,1989,,1616.1876,61.274998
Iraq,IRQ,1990,,1224.6495,37.809998
Iraq,IRQ,1991,,162.1561,16.529999
Iraq,IRQ,1992,,304.08456,21.564999
Iraq,IRQ,1993,,259.72107,24.224998
Iraq,IRQ,1994,,288.36447,30.115
Iraq,IRQ,1995,,302.68616,30.115
Iraq,IRQ,1996,,332.23203,30.779999
Iraq,IRQ,1997,,664.58966,28.974998
Iraq,IRQ,1998,,1211.6783,28.025
Iraq,IRQ,1999,,1491.8107,30.21
Iraq,IRQ,2000,,1497.8922,29.925
Iraq,IRQ,2001,,1440.6339,26.22
Iraq,IRQ,2002,,1208.0497,22.419998
Iraq,IRQ,2003,,767.865,14.819999
Iraq,IRQ,2004,,1162.3728,9.5
Iraq,IRQ,2005,,1045.9281,13.775
Iraq,IRQ,2006,,1139.9895,13.775
Iraq,IRQ,2007,,1222.1901,45.42957
Iraq,IRQ,2008,,1387.679,64.57625
Iraq,IRQ,2009,,1392.5465,68.5273
Iraq,IRQ,2010,,1405.0623,71.35259
Iraq,IRQ,2011,,1579.3668,63.0192
Iraq,IRQ,2012,,1759.7953,63.413452
Iraq,IRQ,2013,,1767.0059,70.72655
Iraq,IRQ,2014,,1846.9589,75.30834
Iraq,IRQ,2015,,2275.0127,73.01097
Iraq,IRQ,2016,,2530.7146,98.95578
Iraq,IRQ,2017,,2586.301,101.17798
Iraq,IRQ,2018,,2640.1548,105.73735
Iraq,IRQ,2019,,2723.98,109.66853
Iraq,IRQ,2020,,2349.7002,70.053535
Iraq,IRQ,2021,,2335.6458,91.069595
Iraq,IRQ,2022,,2573.8372,94.28798
Italy,ITA,1965,,26.493141,
Italy,ITA,1966,,21.515501,
Italy,ITA,1967,,20.03849,
Italy,ITA,1968,,18.92201,
Italy,ITA,1969,,18.50333,
Italy,ITA,1970,,17.46826,125.8155
Italy,ITA,1971,,15.735391,128.202
Italy,ITA,1972,,14.072301,135.87325
Italy,ITA,1973,,12.8511505,146.75249
Italy,ITA,1974,,12.8395195,146.4845
Italy,ITA,1975,,14.36305,139.61824
Italy,ITA,1976,,15.03759,150.02875
Italy,ITA,1977,,14.490981,131.612
Italy,ITA,1978,,17.31707,131.455
Italy,ITA,1979,,19.96871,128.2585
Italy,ITA,1980,,19.852411,119.35625
Italy,ITA,1981,,17.29381,133.75874
Italy,ITA,1982,,20.50369,137.34074
Italy,ITA,1983,,26.06283,123.14949
Italy,ITA,1984,,26.43499,130.33925
Italy,ITA,1985,,27.725922,134.19225
Italy,ITA,1986,,29.749542,150.37624
Italy,ITA,1987,,45.76405,154.11826
Italy,ITA,1988,,56.25431,156.64075
Italy,ITA,1989,,53.54452,160.11275
Italy,ITA,1990,,54.28884,163.16599
Italy,ITA,1991,,50.381157,164.11073
Italy,ITA,1992,,52.34663,171.35075
Italy,ITA,1993,,53.9632,182.37749
Italy,ITA,1994,,56.928852,192.42624
Italy,ITA,1995,,60.89468,190.11198
Italy,ITA,1996,,63.40676,190.30875
Italy,ITA,1997,,69.29147,184.85886
Italy,ITA,1998,,65.395,182.38165
Italy,ITA,1999,,58.324276,167.68134
Italy,ITA,2000,,53.334682,159.58687
Italy,ITA,2001,,47.642704,146.24724
Italy,ITA,2002,,64.32849,140.3043
Italy,ITA,2003,,64.78059,133.22165
Italy,ITA,2004,,63.324295,124.35958
Italy,ITA,2005,,71.06747,115.823166
Italy,ITA,2006,,67.237335,105.344536
Italy,ITA,2007,,68.14642,93.12674
Italy,ITA,2008,,60.97303,88.15177
Italy,ITA,2009,,53.18491,76.323944
Italy,ITA,2010,,59.37955,80.06565
Italy,ITA,2011,,61.7427,80.47827
Italy,ITA,2012,,62.76026,81.95804
Italy,ITA,2013,,63.983097,73.67495
Italy,ITA,2014,,67.04618,68.09556
Italy,ITA,2015,,63.61849,64.49688
Italy,ITA,2016,,43.723183,55.09763
Italy,ITA,2017,,48.243526,52.730583
Italy,ITA,2018,,54.477234,51.891968
Italy,ITA,2019,,49.759743,46.212475
Italy,ITA,2020,,62.729664,39.120907
Italy,ITA,2021,,56.292686,31.841404
Italy,ITA,2022,,51.8587,31.581038
Japan,JPN,1981,113.17466,,
Japan,JPN,1982,114.60849,,
Japan,JPN,1983,111.02901,,
Japan,JPN,1984,108.360664,,
Japan,JPN,1985,106.60346,,
Japan,JPN,1986,104.19545,,
Japan,JPN,1987,84.93133,,
Japan,JPN,1988,73.0865,,
Japan,JPN,1989,66.31802,,
Japan,JPN,1990,53.7573,,
Japan,JPN,1991,52.39059,,
Japan,JPN,1992,49.461926,,
Japan,JPN,1993,46.988827,,
Japan,JPN,1994,45.101463,,
Japan,JPN,1995,40.74101,,
Japan,JPN,1996,42.1728,,
Japan,JPN,1997,27.789791,,
Japan,JPN,1998,23.81982,,
Japan,JPN,1999,25.446857,,
Japan,JPN,2000,18.878023,,
Japan,JPN,2001,19.300217,,
Japan,JPN,2002,8.259577,,
Japan,JPN,2003,8.069427,,
Japan,JPN,2004,8.073004,,
Japan,JPN,2005,6.716301,,
Japan,JPN,2006,8.201802,,
Japan,JPN,2007,8.584544,,
Japan,JPN,2008,7.40495,,
Japan,JPN,2009,7.7241335,,
Japan,JPN,2010,5.530779,,
Japan,JPN,2011,7.668947,,
Japan,JPN,2012,7.967745,,
Japan,JPN,2013,8.15816,,
Japan,JPN,2014,8.862289,,
Japan,JPN,2015,7.9357553,,
Japan,JPN,2016,9.085345,,
Japan,JPN,2017,9.4113245,,
Japan,JPN,2018,6.7149653,,
Japan,JPN,2019,4.893107,,
Japan,JPN,2020,4.9812713,,
Japan,JPN,2021,4.54733,,
Japan,JPN,2022,4.6985197,,
Kazakhstan,KAZ,1985,666.05914,263.5358,38.678772
Kazakhstan,KAZ,1986,699.6717,270.8627,41.287605
Kazakhstan,KAZ,1987,722.75964,279.8178,44.740055
Kazakhstan,KAZ,1988,725.01624,290.2848,50.574482
Kazakhstan,KAZ,1989,699.644,295.402,47.568653
Kazakhstan,KAZ,1990,663.75806,300.054,50.429153
Kazakhstan,KAZ,1991,657.50616,309.358,55.899197
Kazakhstan,KAZ,1992,637.4924,300.054,57.51199
Kazakhstan,KAZ,1993,561.884,267.49,47.39426
Kazakhstan,KAZ,1994,524.6532,236.22856,31.815702
Kazakhstan,KAZ,1995,417.73364,239.96179,41.938396
Kazakhstan,KAZ,1996,385.17813,267.03644,46.25006
Kazakhstan,KAZ,1997,365.83948,299.80975,57.522625
Kazakhstan,KAZ,1998,352.5381,301.74036,56.34369
Kazakhstan,KAZ,1999,294.38626,350.42355,70.50866
Kazakhstan,KAZ,2000,377.23193,410.73672,81.82305
Kazakhstan,KAZ,2001,398.2389,466.25833,82.30441
Kazakhstan,KAZ,2002,370.43225,549.7617,100.022484
Kazakhstan,KAZ,2003,425.06433,598.34375,117.65904
Kazakhstan,KAZ,2004,435.73383,691.95593,164.0192
Kazakhstan,KAZ,2005,433.28058,715.0833,189.83255
Kazakhstan,KAZ,2006,481.79074,755.9872,198.51454
Kazakhstan,KAZ,2007,490.80515,780.6731,225.09682
Kazakhstan,KAZ,2008,557.57513,821.9061,251.19086
Kazakhstan,KAZ,2009,504.95685,889.495,260.1371
Kazakhstan,KAZ,2010,552.4007,926.7331,272.4685
Kazakhstan,KAZ,2011,578.60675,931.1083,286.73767
Kazakhstan,KAZ,2012,600.4887,921.381,290.19424
Kazakhstan,KAZ,2013,597.50604,951.18286,304.45566
Kazakhstan,KAZ,2014,580.8007,940.004,327.73602
Kazakhstan,KAZ,2015,458.8766,924.07794,271.4323
Kazakhstan,KAZ,2016,425.61374,907.50867,309.2923
Kazakhstan,KAZ,2017,463.34726,1002.44324,363.78152
Kazakhstan,KAZ,2018,489.69617,1050.881,391.78378
Kazakhstan,KAZ,2019,472.7827,1053.1604,334.95978
Kazakhstan,KAZ,2020,485.08047,996.1863,306.1421
Kazakhstan,KAZ,2021,494.6161,998.75885,266.95502
Kazakhstan,KAZ,2022,502.12268,978.53656,259.6136
Kuwait,KWT,1965,,1384.1022,
Kuwait,KWT,1966,,1460.2218,
Kuwait,KWT,1967,,1469.943,
Kuwait,KWT,1968,,1548.2809,
Kuwait,KWT,1969,,1638.7595,
Kuwait,KWT,1970,,1765.4216,19.3515
Kuwait,KWT,1971,,1890.4507,19.987999
Kuwait,KWT,1972,,1946.2715,23.626501
Kuwait,KWT,1973,,1788.6992,26.467
Kuwait,KWT,1974,,1510.3931,27.8445
Kuwait,KWT,1975,,1236.8494,30.514
Kuwait,KWT,1976,,1278.2631,36.708
Kuwait,KWT,1977,,1172.0682,40.0235
Kuwait,KWT,1978,,1265.1078,44.8495
Kuwait,KWT,1979,,1507.4767,59.3845
Kuwait,KWT,1980,,1009.875,38.6745
Kuwait,KWT,1981,,681.79614,44.498
Kuwait,KWT,1982,,496.1857,34.912502
Kuwait,KWT,1983,,639.71454,38.3325
Kuwait,KWT,1984,,706.256,41.572
Kuwait,KWT,1985,,645.34283,39.899998
Kuwait,KWT,1986,,690.7675,54.435
Kuwait,KWT,1987,,606.09753,45.41
Kuwait,KWT,1988,,733.22754,64.979996
Kuwait,KWT,1989,,795.61633,77.52
Kuwait,KWT,1990,,544.2467,39.805
Kuwait,KWT,1991,,107.19352,4.75
Kuwait,KWT,1992,,627.50287,24.89
Kuwait,KWT,1993,,1123.2484,51.489998
Kuwait,KWT,1994,,1202.0443,56.714996
Kuwait,KWT,1995,,1219.8585,88.141
Kuwait,KWT,1996,,1222.6143,88.369
Kuwait,KWT,1997,,1222.4785,88.065
Kuwait,KWT,1998,,1279.338,90.1645
Kuwait,KWT,1999,,1192.7302,82.535995
Kuwait,KWT,2000,,1278.0026,91.2
Kuwait,KWT,2001,,1238.9849,90.25
Kuwait,KWT,2002,,1148.5774,82.744995
Kuwait,KWT,2003,,1344.474,95
Kuwait,KWT,2004,,1433.8256,103.549995
Kuwait,KWT,2005,,1516.6808,116.84999
Kuwait,KWT,2006,,1555.5902,117.895
Kuwait,KWT,2007,,1512.2474,106.96999
Kuwait,KWT,2008,,1584.2684,120.649994
Kuwait,KWT,2009,,1407.5665,109.1455
Kuwait,KWT,2010,,1435.0907,111.4635
Kuwait,KWT,2011,,1638.5555,128.56349
Kuwait,KWT,2012,,1790.6489,147.3925
Kuwait,KWT,2013,,1761.1348,154.95638
Kuwait,KWT,2014,,1747.1171,142.77338
Kuwait,KWT,2015,,1724.1124,160.6355
Kuwait,KWT,2016,,1776.3003,164.2645
Kuwait,KWT,2017,,1685.9868,162.4664
Kuwait,KWT,2018,,1707.8542,168.50891
Kuwait,KWT,2019,,1667.5315,132.54399
Kuwait,KWT,2020,,1525.7699,122.3885
Kuwait,KWT,2021,,1510.924,120.916084
Kuwait,KWT,2022,,1694.665,133.51735
Libya,LBY,1965,,674.328,
Libya,LBY,1966,,833.5137,
Libya,LBY,1967,,957.87744,
Libya,LBY,1968,,1440.4755,
Libya,LBY,1969,,1717.8782,
Libya,LBY,1970,,1855.5074,2.7929997
Libya,LBY,1971,,1519.8572,6.7260003
Libya,LBY,1972,,1242.3125,26.904001
Libya,LBY,1973,,1216.8772,43.0445
Libya,LBY,1974,,855.80133,38.7125
Libya,LBY,1975,,831.91504,44.0325
Libya,LBY,1976,,1087.3124,45.4005
Libya,LBY,1977,,1158.6451,47.984497
Libya,LBY,1978,,1112.3861,48.6495
Libya,LBY,1979,,1175.4906,64.4575
Libya,LBY,1980,,1026.7806,49.115
Libya,LBY,1981,,687.5084,29.925
Libya,LBY,1982,,644.2256,31.824999
Libya,LBY,1983,,631.853,35.245
Libya,LBY,1984,,561.07214,43.699997
Libya,LBY,1985,,562.7875,49.399998
Libya,LBY,1986,,583.7657,53.2
Libya,LBY,1987,,550.04926,47.5
Libya,LBY,1988,,578.15985,52.249996
Libya,LBY,1989,,638.3156,64.6
Libya,LBY,1990,,782.0249,58.9
Libya,LBY,1991,,789.593,62.129997
Libya,LBY,1992,,810.6005,64.315
Libya,LBY,1993,,768.99756,60.42
Libya,LBY,1994,,785.0266,60.704998
Libya,LBY,1995,,789.593,60.23
Libya,LBY,1996,,797.65686,60.99
Libya,LBY,1997,,815.15454,62.414997
Libya,LBY,1998,,809.3637,60.42
Libya,LBY,1999,,778.9636,49.399998
Libya,LBY,2000,,808.2688,55.859997
Libya,LBY,2001,,779.8012,58.71
Libya,LBY,2002,,750.7623,56.05
Libya,LBY,2003,,811.5366,52.249996
Libya,LBY,2004,,889.9973,76.56999
Libya,LBY,2005,,953.26874,107.35
Libya,LBY,2006,,1023.07214,125.3525
Libya,LBY,2007,,1041.9012,145.15999
Libya,LBY,2008,,1026.257,151.05
Libya,LBY,2009,,950.17206,151.05
Libya,LBY,2010,,983.7359,159.73299
Libya,LBY,2011,,283.01987,74.6225
Libya,LBY,2012,,843.9602,115.899994
Libya,LBY,2013,,573.9842,121.6
Libya,LBY,2014,,283.58258,118.275
Libya,LBY,2015,,237.89433,147.1835
Libya,LBY,2016,,224.76328,147.9195
Libya,LBY,2017,,508.87445,135.938
Libya,LBY,2018,,638.98944,131.85974
Libya,LBY,2019,,672.34863,134.80186
Libya,LBY,2020,,232.69873,123.49999
Libya,LBY,2021,,693.7266,144.74199
Libya,LBY,2022,,593.3383,148.22977
Low-income countries,,1968,,12.19484,
Low-income countries,,1969,,30.693363,
Low-income countries,,1970,,49.22521,
Low-income countries,,1971,,61.386726,
Low-income countries,,1972,,67.94268,
Low-income countries,,1973,,64.282326,
Low-income countries,,1974,,74.70649,
Low-income countries,,1975,,111.19105,0
Low-income countries,,1976,,116.722046,0.31399998
Low-income countries,,1977,,105.978966,0.3495
Low-income countries,,1978,,103.6625,0.337
Low-income countries,,1979,,96.71305,0.3475
Low-income countries,,1980,,91.751656,0.46774998
Low-income countries,,1981,,94.975685,0.472
Low-income countries,,1982,,89.76361,0.49249998
Low-income countries,,1983,,93.238335,0.7475
Low-income countries,,1984,,94.07448,1.2624999
Low-income countries,,1985,,92.25454,1.5
Low-income countries,,1986,,121.62012,3.79275
Low-income countries,,1987,,148.01161,3.7342498
Low-income countries,,1988,,250.3525,8.8335
Low-income countries,,1989,,295.99164,14.4592495
Low-income countries,,1990,,336.47385,15.92175
Low-income countries,,1991,,382.55496,18.5835
Low-income countries,,1992,,399.62476,19.221998
Low-income countries,,1993,,443.35516,19.025
Low-income countries,,1994,,517.24835,20.623
Low-income countries,,1995,,539.27136,26.005499
Low-income countries,,1996,,539.1375,27.7095
Low-income countries,,1997,,544.6961,42.977997
Low-income countries,,1998,,549.05554,54.19375
Low-income countries,,1999,,593.3634,53.722496
Low-income countries,,2000,,673.17285,53.722496
Low-income countries,,2001,,716.74915,55.042
Low-income countries,,2002,,766.6959,60.885498
Low-income countries,,2003,,778.3998,64.56125
Low-income countries,,2004,,775.5501,59.3775
Low-income countries,,2005,,756.25836,57.4925
Low-income countries,,2006,,745.00073,58.906246
Low-income countries,,2007,,776.38873,56.55
Low-income countries,,2008,,740.6838,55.6075
Low-income countries,,2009,,736.1694,69.17574
Low-income countries,,2010,,720.8732,146.8125
Low-income countries,,2011,,551.484,168.405
Low-income countries,,2012,,327.441,136.96025
Low-income countries,,2013,,316.31778,153.48224
Low-income countries,,2014,,309.0195,143.79926
Low-income countries,,2015,,258.92682,69.091
Low-income countries,,2016,,181.41998,40.355
Low-income countries,,2017,,231.4552,37.879177
Low-income countries,,2018,,255.0609,35.686222
Low-income countries,,2019,,282.05576,34.272472
Low-income countries,,2020,,274.89307,30.520391
Low-income countries,,2021,,289.46396,32.05664
Low-income countries,,2022,,284.55304,31.984007
Lower-middle-income countries,,1981,835.9899,3800.1375,595.45776
Lower-middle-income countries,,1982,835.3805,4245.714,691.98975
Lower-middle-income countries,,1983,883.12494,4428.7344,844.0075
Lower-middle-income countries,,1984,921.83435,4493.399,955.7168
Lower-middle-income countries,,1985,2062.461,4628.2793,1781.6854
Lower-middle-income countries,,1986,2171.2068,4584.595,1846.7007
Lower-middle-income countries,,1987,2258.4194,4789.762,1940.3118
Lower-middle-income countries,,1988,2332.9075,4878.5347,2008.9926
Lower-middle-income countries,,1989,2381.772,5531.834,2132.804
Lower-middle-income countries,,1990,2467.5713,5865.987,2263.1062
Lower-middle-income countries,,1991,2422.701,6193.315,2398.8975
Lower-middle-income countries,,1992,2502.77,6208.423,2468.6
Lower-middle-income countries,,1993,2465.3079,6290.482,2404.2292
Lower-middle-income countries,,1994,2398.7012,6341.936,2566.5288
Lower-middle-income countries,,1995,2481.1492,6467.548,2736.6309
Lower-middle-income countries,,1996,2537.5005,6573.6294,2921.6023
Lower-middle-income countries,,1997,2646.0896,6633.5425,3080.8433
Lower-middle-income countries,,1998,2700.4175,6714.069,3264.1484
Lower-middle-income countries,,1999,2746.4246,6413.981,3554.3535
Lower-middle-income countries,,2000,2883.011,6838.5054,3774.208
Lower-middle-income countries,,2001,3021.6423,6716.992,3927.2173
Lower-middle-income countries,,2002,3192.0498,6575.8364,4269.797
Lower-middle-income countries,,2003,3343.8987,7043.2817,4567.287
Lower-middle-income countries,,2004,3690.6592,7410.6562,4812.2695
Lower-middle-income countries,,2005,3973.559,7443.2227,5001.8853
Lower-middle-income countries,,2006,4364.6064,7449.4346,5255.2217
Lower-middle-income countries,,2007,4695.488,7484.525,5499.004
Lower-middle-income countries,,2008,5052.5957,7634.9707,5654.4077
Lower-middle-income countries,,2009,5360.72,7420.405,5732.007
Lower-middle-income countries,,2010,5545.246,7685.362,6118.3257
Lower-middle-income countries,,2011,6068.042,7516.022,6186.43
Lower-middle-income countries,,2012,6276.6543,7084.9375,6209.5757
Lower-middle-income countries,,2013,6815.8745,6785.891,6080.63
Lower-middle-income countries,,2014,6729.8955,6833.2925,6296.6797
Lower-middle-income countries,,2015,6757.848,6895.819,6423.6357
Lower-middle-income countries,,2016,6748.2173,7107.9946,6559.7993
Lower-middle-income countries,,2017,6748.1934,7218.6753,6834.0864
Lower-middle-income countries,,2018,7528.199,6995.219,7085.7896
Lower-middle-income countries,,2019,7906.262,6211.6235,7068.167
Lower-middle-income countries,,2020,7518.9395,5673.396,6837.2485
Lower-middle-income countries,,2021,7970.7397,5678.5938,7240.075
Lower-middle-income countries,,2022,8780.383,5688.3965,7063.8813
Lower-middle-income countries,,1965,,1977.9042,
Lower-middle-income countries,,1966,,2295.795,
Lower-middle-income countries,,1967,,2613.1892,
Lower-middle-income countries,,1968,,2801.8994,
Lower-middle-income countries,,1969,,3464.941,
Lower-middle-income countries,,1970,,4300.925,109.92105
Lower-middle-income countries,,1971,,4860.393,166.32281
Lower-middle-income countries,,1972,,5551.064,212.26157
Lower-middle-income countries,,1973,,6345.731,254.07254
Lower-middle-income countries,,1974,,6531.422,274.48032
Lower-middle-income countries,,1975,,5864.4097,297.93423
Lower-middle-income countries,,1976,,6583.146,329.3417
Lower-middle-income countries,,1977,,6665.3633,371.03574
Lower-middle-income countries,,1978,,6368.6533,420.0569
Lower-middle-income countries,,1979,,5419.4014,559.1708
Lower-middle-income countries,,1980,,4207.5913,536.67456
Malaysia,MYS,1965,,0.55562174,
Malaysia,MYS,1966,,0.55562174,
Malaysia,MYS,1967,,0.55562174,
Malaysia,MYS,1968,,2.228576,
Malaysia,MYS,1969,,5.0005956,
Malaysia,MYS,1970,,10.001191,
Malaysia,MYS,1971,,38.3379,0.8287491
Malaysia,MYS,1972,,51.81439,1.1605093
Malaysia,MYS,1973,,50.56158,1.1605093
Malaysia,MYS,1974,,45.00536,2.4192624
Malaysia,MYS,1975,,54.45093,2.9162629
Malaysia,MYS,1976,,93.04304,3.4717677
Malaysia,MYS,1977,,101.67877,3.1767573
Malaysia,MYS,1978,,120.0143,23.655596
Malaysia,MYS,1979,,156.68533,29.354115
Malaysia,MYS,1980,,153.77174,26.109348
Malaysia,MYS,1981,,143.90604,21.992329
Malaysia,MYS,1982,,168.90901,27.66777
Malaysia,MYS,1983,,213.91435,66.721306
Malaysia,MYS,1984,,248.48622,101.355446
Malaysia,MYS,1985,,247.25168,111.98527
Malaysia,MYS,1986,,277.81085,150.6085
Malaysia,MYS,1987,,274.47714,162.84326
Malaysia,MYS,1988,,299.17395,168.11165
Malaysia,MYS,1989,,325.3301,181.95135
Malaysia,MYS,1990,,343.66562,180.11382
Malaysia,MYS,1991,,357.8599,213.8757
Malaysia,MYS,1992,,363.60208,223.90076
Malaysia,MYS,1993,,355.60532,241.24109
Malaysia,MYS,1994,,361.85297,255.52272
